tt0003056	movie	Leah Kleschna	1913	\N
tt0003057	short	The Left-Handed Man	1913	10
tt0003058	movie	The Legend of Provence	1913	\N
tt0003059	short	Léonce cinématographiste	1913	17
tt0003060	short	Leonie	1913	\N
tt0003061	short	Let No Man Put Asunder	1913	\N
tt0003062	short	A Letter to Uncle Sam	1913	\N
tt0003063	short	Lieutenant Jones	1913	\N
tt0003064	short	The Life Timer	1913	\N
tt0003065	short	A Life in the Balance	1913	10
tt0003066	short	The Lifted Veil	1914	\N
tt0003067	short	A Light on Troubled Waters	1913	\N
tt0003068	short	The Lightning Bolt	1913	\N
tt0003069	short	Lille Klaus og store Klaus	1913	42
tt0003070	movie	The Lipton Cup: Introducing Sir Thomas Lipton	1913	\N
tt0003071	short	A Little Child Shall Lead Them	1913	\N
tt0003072	short	The Little Church Around the Corner	1913	\N
tt0003073	short	A Little Hero	1913	4
tt0003074	short	The Little Minister	1913	\N
tt0003075	short	The Little Tease	1913	25
tt0003076	movie	Livets konflikter	1913	64
tt0003077	short	Lobster Salad and Milk	1913	\N
tt0003078	short	Local Color on the A-1 Ranch	1916	14
tt0003079	short	The Long and Short of It	1913	\N
tt0003080	short	Longing for a Mother	1913	\N
tt0003081	short	Looking for Trouble	1913	\N
tt0003082	short	The Lost Millionaire	1913	\N
tt0003083	short	Lost in the Night	1913	10
tt0003084	movie	The Lotus Dancer	1913	\N
tt0003085	short	Love Before Ten	1913	\N
tt0003086	short	The Love Chase	1913	\N
tt0003087	short	Love Laughs at Locksmiths; or, Love Finds a Way	1913	\N
tt0003088	short	Love Sickness at Sea	1913	\N
tt0003089	short	Love and Courage	1913	\N
tt0003090	short	Love and Pain	1913	\N
tt0003091	short	Love and Rubbish	1913	\N
tt0003092	short	Love and the Law	1913	\N
tt0003093	short	Love in an Apartment Hotel	1913	17
tt0003094	short	The Love of Penelope	1913	\N
tt0003095	short	Love vs. Law	1913	\N
tt0003096	short	Love's Sunset	1913	\N
tt0003097	short	Lovers Three	1913	\N
tt0003098	movie	The Lure of New York	1913	\N
tt0003099	short	The Lure of the Stage	1913	10
tt0003100	movie	La luz que vuelve	1913	\N
tt0003101	short	Löjen och tårar	1913	33
tt0003102	movie	Love Everlasting	1914	90
tt0003103	short	Mabel's Awful Mistake	1913	\N
tt0003104	short	Mabel's Dramatic Career	1913	14
tt0003105	short	Mabel's Heroes	1913	\N
tt0003106	short	Mabel's New Hero	1913	10
tt0003107	short	Mabel's Stormy Love Affair	1914	\N
tt0003108	movie	Macbeth	1913	50
tt0003109	short	Made a Coward	1913	10
tt0003110	short	Mademoiselle 100 millions	1913	\N
tt0003111	short	Madonna of the Storm	1913	10
tt0003112	short	The Making of Broncho Billy	1913	9
tt0003113	movie	Mala raza	1913	101
tt0003114	short	The Man Next Door	1913	\N
tt0003115	short	Man and Woman	1913	\N
tt0003116	movie	The Man from the Golden West	1913	\N
tt0003117	short	Man's Duty	1913	10
tt0003118	short	The Manicure Girl	1913	\N
tt0003119	short	Mannekängen	1913	\N
tt0003120	short	The Mansion of Misery	1913	\N
tt0003121	short	Margarita and the Mission Funds	1913	\N
tt0003122	short	Maria Marten, or: The Murder in the Red Barn	1913	\N
tt0003123	short	Maria's Sacrifice	1914	\N
tt0003124	movie	Los marinos de papel	1913	\N
tt0003125	short	Marrying Sue	1914	\N
tt0003126	short	The Marshal's Capture	1913	10
tt0003127	short	Mary Stuart	1913	\N
tt0003128	short	Mary's Romance	1913	\N
tt0003129	short	The Masquerade	1913	\N
tt0003130	short	The Matrimonial Agency	1913	\N
tt0003131	movie	War Is Hell	1914	50
tt0003132	short	Max virtuose	1913	\N
tt0003133	short	De medeminaars	1913	12
tt0003134	short	The Powder Flash of Death	1913	10
tt0003135	short	Mental Suicide	1913	20
tt0003136	short	Mercy Merrick	1913	\N
tt0003137	short	The Merry Milkmaid	1913	\N
tt0003138	short	The Mexican Problem	1913	\N
tt0003139	movie	Mexican War Pictures	1913	\N
tt0003140	movie	Mexican War Pictures	1913	\N
tt0003141	short	The Midget's Revenge	1913	\N
tt0003142	short	A Midsummer Night's Dream	1913	22
tt0003143	movie	Mijntje en Trijntje	1913	\N
tt0003144	short	Mike and Jake Among the Cannibals	1913	10
tt0003145	short	Mike and Jake at the Beach	1913	10
tt0003146	short	Mike and Jake in Society	1913	10
tt0003147	short	Mike and Jake in the Wild, Wild West	1913	10
tt0003148	short	Milk	1913	\N
tt0003149	short	The Minister's Temptation	1913	\N
tt0003150	movie	Miraklet: Tavlor ur det katolska samfundslivet	1913	100
tt0003151	short	The Mirror	1913	\N
tt0003152	short	A Misappropriated Turkey	1913	17
tt0003153	short	Misplaced Love	1913	\N
tt0003154	short	Miss Mischief	1913	\N
tt0003155	short	The Missing Bonds	1913	\N
tt0003156	short	The Mistake	1913	17
tt0003157	short	The Mistaken Masher	1913	\N
tt0003158	short	A Misunderstood Boy	1913	17
tt0003159	movie	Les Misérables, Part 2: Fantine	1913	300
tt0003160	movie	El modelo de virtudes	1913	\N
tt0003161	short	A Modern Snare	1913	\N
tt0003162	short	Den moderna suffragetten	1913	25
tt0003163	short	A Modest Hero	1913	10
tt0003164	short	The Death of Saul	1912	12
tt0003165	movie	Fantômas: The Dead Man Who Killed	1913	90
tt0003166	short	The Mosquito	1913	\N
tt0003167	movie	Home, Sweet Home	1914	55
tt0003168	short	Mother's Boy	1913	\N
tt0003169	short	Mother's Lazy Boy	1913	\N
tt0003170	short	The Mothering Heart	1913	29
tt0003171	movie	Moths	1913	\N
tt0003172	short	The Moulding	1913	\N
tt0003173	short	The Mountaineers	1913	\N
tt0003174	short	Much Ado About Nothing	1913	\N
tt0003175	short	Muchly Engaged	1913	\N
tt0003176	short	A Muddle in Horse Thieves	1913	\N
tt0003177	short	A Muddy Romance	1913	11
tt0003178	short	Murphy's I.O.U.	1913	\N
tt0003179	short	Mutt Puts One Over	1913	\N
tt0003180	short	Mutt and Jeff	1913	\N
tt0003181	short	Mutt and Jeff	1913	\N
tt0003182	short	Mutt and Jeff	1913	\N
tt0003183	short	Mutt and Jeff	1913	\N
tt0003184	short	Mutt and Jeff	1913	\N
tt0003185	short	Mutt and Jeff	1913	\N
tt0003186	short	Mutt and Jeff	1913	\N
tt0003187	short	Mutt and Jeff	1913	\N
tt0003188	short	Mutt and Jeff	1913	\N
tt0003189	short	Mutt and Jeff	1913	\N
tt0003190	short	Mutt and Jeff	1913	\N
tt0003191	short	Mutt and Jeff	1913	\N
tt0003192	short	Mutt and Jeff	1913	\N
tt0003193	short	Mutt and Jeff	1913	\N
tt0003194	short	Mutt and Jeff	1913	\N
tt0003195	short	Mutt and Jeff in Constantinople	1913	\N
tt0003196	short	Mutt and Jeff at Sea: Part 1	1913	\N
tt0003197	short	Mutt and Jeff at Sea: Part 2	1913	\N
tt0003198	short	Mutt and Jeff in Mexico	1913	\N
tt0003199	short	Mutt and Jeff in Turkey	1913	\N
tt0003200	short	Mutt's Marriage	1913	\N
tt0003201	short	Mutt's Moneymaking Scheme	1913	\N
tt0003202	short	A Mutual Understanding	1913	\N
tt0003203	short	The Mystery of West Sedgwick	1913	\N
tt0003204	short	The Mystery of Yellow Aster Mine	1913	\N
tt0003205	short	The Mystic Mat	1913	6
tt0003206	short	O Naufrágio do Veronese	1913	5
tt0003207	short	Near to Earth	1913	17
tt0003208	short	Nederland en Oranje	1913	33
tt0003209	short	The New Conductor	1913	\N
tt0003210	short	The New Typist	1913	\N
tt0003211	short	A News Item	1913	\N
tt0003212	short	A Night in Town	1913	5
tt0003213	short	No Place for Father	1913	\N
tt0003214	short	Christmas Eve	1913	41
tt0003215	short	A Noise from the Deep	1913	10
tt0003216	short	The Noisy Six	1913	\N
tt0003217	short	Northern Hearts	1913	10
tt0003218	movie	Novillada de beneficencia en Zaragoza	1913	\N
tt0003219	short	När kärleken dödar	1913	41
tt0003220	short	O'Hara Helps Cupid	1913	\N
tt0003221	short	O'Hara as a Guardian Angel	1913	\N
tt0003222	short	O'Hara, Squatter and Philosopher	1912	\N
tt0003223	short	Broncho Billy's Oath	1913	11
tt0003224	short	Oh! You Pearl	1913	\N
tt0003225	short	Oh! You Scotch Lassie	1913	\N
tt0003226	short	Oil and Water	1913	25
tt0003227	movie	The Girl from Abroad; or, The Great Underworld	1913	54
tt0003228	short	Olaf-an Atom	1913	17
tt0003229	short	An Old Actor	1913	\N
tt0003230	movie	The Old Armchair	1913	\N
tt0003231	short	Old Doc Yak	1913	\N
tt0003232	short	Old Doc Yak and the Artist's Dream	1913	\N
tt0003233	short	Doc Yak's Christmas	1913	\N
tt0003234	short	Old Jim	1913	\N
tt0003235	short	An Old Man's Love Story	1913	11
tt0003236	short	The Old Wood Carver	1913	\N
tt0003237	short	Omens and Oracles	1913	\N
tt0003238	short	On His Wedding Day	1913	6
tt0003239	short	On the Brink of Ruin	1913	\N
tt0003240	movie	On the Steps of the Throne	1913	\N
tt0003241	movie	One Hundred Years of Mormonism	1913	90
tt0003242	short	One on Romance	1913	\N
tt0003243	movie	The Orphan	1913	\N
tt0003244	short	Othello in Jonesville	1913	\N
tt0003245	short	The Other Woman	1913	\N
tt0003246	short	Our Parents-in-Law	1913	\N
tt0003247	short	Out and In	1913	\N
tt0003248	short	Out of the Grave	1913	\N
tt0003249	short	Outwitting Dad	1914	10
tt0003250	short	Overfaldet på poståpnerens datter	1913	15
tt0003251	short	Pa Says	1913	\N
tt0003252	short	The Paper Doll	1913	\N
tt0003253	short	Passions, He Had Three	1913	\N
tt0003254	short	Pauline Cushman, the Federal Spy	1913	20
tt0003255	short	Pearl and the Poet	1913	\N
tt0003256	short	Pearl and the Tramp	1913	\N
tt0003257	short	Pearl as a Clairvoyant	1913	\N
tt0003258	short	Pearl as a Detective	1913	\N
tt0003259	short	The Pearl of the Golden West	1913	\N
tt0003260	short	Pearl's Admirers	1913	\N
tt0003261	short	Pearl's Dilemma	1913	\N
tt0003262	short	Pearl's Hero	1913	\N
tt0003263	short	Pearl's Mistake	1913	\N
tt0003264	short	The Peddler	1913	\N
tt0003265	short	Peeping Pete	1913	7
tt0003266	short	The Penalties of Reputation	1913	\N
tt0003267	movie	The Pendleton, Oregon, Round-Up	1913	\N
tt0003268	short	The Perfidy of Mary	1913	17
tt0003269	short	A Perilous Cargo	1913	\N
tt0003270	short	Perils of the Sea	1913	\N
tt0003271	short	Pesca do Atum no Algarve	1913	\N
tt0003272	short	The Phantom Ship	1913	\N
tt0003273	short	The Phantom Signal	1913	\N
tt0003274	short	Phantoms	1913	\N
tt0003275	short	Pickaninni's G-string	1913	\N
tt0003276	short	The Picket Guard	1913	\N
tt0003277	short	Pickup Is a Sportsman	1913	\N
tt0003278	short	The Picture of Dorian Gray	1913	16
tt0003279	short	The Pied Piper of Hamelin	1913	\N
tt0003280	short	Pimple's Wonderful Gramophone	1913	\N
tt0003281	short	Pirate Gold	1913	17
tt0003282	short	Pleasing Her Husband	1913	\N
tt0003283	short	The Poet and the Soldier	1913	\N
tt0003284	short	Poker	1913	\N
tt0003285	short	The Police Women	1913	\N
tt0003286	short	The Polo Boat	1913	\N
tt0003287	movie	Pommy Arrives in Australia	1913	\N
tt0003288	short	Poor Jake's Demise	1913	\N
tt0003289	movie	The Port of Doom	1913	\N
tt0003291	short	The Power of Conscience	1913	\N
tt0003292	short	The Pride of Angry Bear	1913	\N
tt0003293	short	Pride of Lonesome	1913	\N
tt0003294	movie	Primera comunión de las alumnas de las Escuelas Pías	1913	\N
tt0003296	short	The Prince of Evil	1913	\N
tt0003297	short	The Princess and the Man	1913	\N
tt0003298	movie	A Princess of Bagdad	1913	\N
tt0003299	movie	A Prisoner in the Harem	1913	\N
tt0003300	short	A Prisoner of Cabanas	1913	\N
tt0003301	movie	The Prisoner of Zenda	1913	55
tt0003302	short	Professor Bean's Removal	1913	\N
tt0003303	short	The Professor's Daughter	1913	\N
tt0003304	short	The Prophecy	1913	\N
tt0003305	movie	The Secret of the Well	1914	\N
tt0003306	movie	På livets ödesvägar	1913	57
tt0003307	short	The Quakeress	1913	20
tt0003308	short	A Quiet Little Wedding	1913	25
tt0003309	movie	Captive Souls	1914	99
tt0003310	short	That Ragtime Band	1913	10
tt0003311	short	Raja Harishchandra	1913	40
tt0003312	short	The Ranch Owner's Love-Making	1913	28
tt0003313	short	The Ranchero's Revenge	1913	17
tt0003314	short	The Range Law	1913	\N
tt0003315	short	Rastus and the Game Cock	1913	28
tt0003316	movie	The Rattlesnake	1913	56
tt0003317	short	Rebecca	1913	\N
tt0003318	short	The Red Balloons	1913	\N
tt0003319	short	A Red Hot Romance	1913	14
tt0003320	short	Red Margaret, Moonshiner	1913	20
tt0003321	short	Red Sweeney's Mistake	1913	27
tt0003322	short	The Redemption	1913	\N
tt0003323	short	The Reformers; or, the Lost Art of Minding One's Business	1913	33
tt0003324	movie	A Regiment of Two	1913	57
tt0003325	short	La reine de Saba	1913	\N
tt0003326	short	Religion and Gun Practice	1913	28
tt0003327	short	Retribution	1913	\N
tt0003328	short	Retrogression	1913	\N
tt0003329	short	The Rich Uncle	1913	8
tt0003330	movie	The Life of Richard Wagner	1913	110
tt0003331	short	Riches and Rogues	1913	33
tt0003332	short	Rick's Redemption	1913	28
tt0003333	short	The Riot	1913	26
tt0003334	movie	The Road to Ruin	1913	\N
tt0003335	movie	The Robbers	1913	56
tt0003336	short	Robert's Lesson	1913	\N
tt0003337	movie	Robin Hood	1913	\N
tt0003338	short	Rockefeller	1913	\N
tt0003339	short	The Rogues of Paris	1913	40
tt0003340	short	The Romance of Rowena	1913	28
tt0003341	short	Romance of Sunshine Alley	1914	28
tt0003342	short	The Rose of Mexico	1913	10
tt0003343	short	The Rube and the Baron	1913	14
tt0003344	short	The Rural Third Degree	1913	14
tt0003345	short	S1	1913	40
tt0003346	short	Safe in Jail	1913	\N
tt0003347	short	The Safety Pin	1913	\N
tt0003348	short	Sallie's Sure Shot	1913	10
tt0003349	short	The Sandstorm	1913	\N
tt0003350	short	For the Love of a Toreador	1913	\N
tt0003351	movie	Sapho	1913	\N
tt0003353	short	Saved from the Vigilantes	1913	10
tt0003354	short	Saved by Parcel Post	1913	5
tt0003355	short	Saved by the Pony Express	1911	15
tt0003356	short	Saving Mabel's Dad	1913	\N
tt0003357	short	A Sawmill Hazard	1913	28
tt0003358	short	Scenes of Other Days	1913	\N
tt0003359	short	Schnitz the Tailor	1913	\N
tt0003360	short	The Black Ball; or, Vengeance Bequeathed	1913	39
tt0003361	short	The Sea Urchin	1913	15
tt0003362	movie	The Sea Wolf	1913	70
tt0003363	movie	The Seed of the Fathers	1913	\N
tt0003364	short	The Shadow	1914	\N
tt0003365	movie	Shadows of the Moulin Rouge	1913	60
tt0003366	movie	The Shame of the Empire State	1913	\N
tt0003367	movie	The Shattered Vase	1913	\N
tt0003368	short	The Sheriff and the Rustler	1913	\N
tt0003369	short	The Sheriff of Yavapai County	1913	10
tt0003370	short	The Sheriff's Baby	1913	17
tt0003371	short	The Sheriff's Child	1913	\N
tt0003372	short	The Sheriff's Honeymoon	1913	\N
tt0003373	short	The Sheriff's Story	1913	\N
tt0003374	short	Shon the Piper	1913	30
tt0003375	short	The Shotgun Man and the Stage Driver	1913	10
tt0003376	movie	Silvia Silombra	1913	\N
tt0003377	short	The Sins of the Father	1913	\N
tt0003378	movie	A Sister to Carmen	1913	\N
tt0003379	movie	Sixty Years a Queen	1913	\N
tt0003380	short	The Sleuths at the Floral Parade	1913	\N
tt0003381	short	A Small Time Act	1913	\N
tt0003382	short	The Snare of Fate	1913	\N
tt0003384	short	The Snare	1912	\N
tt0003385	short	So Runs the Way	1913	10
tt0003386	movie	Sodoms Ende	1913	\N
tt0003387	movie	The Sparrow	1914	\N
tt0003388	short	Solitaires	1913	8
tt0003389	short	Some Nerve	1913	\N
tt0003390	movie	Ein Sommernachtstraum in unserer Zeit	1914	\N
tt0003391	short	Song Bird of the North	1913	\N
tt0003392	short	Songs of Truce	1913	\N
tt0003393	short	The Sorrowful Shore	1913	17
tt0003394	movie	Den sorte familie	1914	\N
tt0003395	short	The Soubrette	1913	\N
tt0003396	short	A Soul in Bondage	1913	\N
tt0003397	short	The Spanish Parrot Girl	1913	\N
tt0003398	short	The Spectre Bridegroom	1913	\N
tt0003399	short	The Speed Kings	1913	8
tt0003400	short	The Speed Queen	1913	\N
tt0003401	short	The Spirit of the Flag	1913	31
tt0003402	short	A Splendid Scapegrace	1913	\N
tt0003403	short	The Spy's Defeat	1913	\N
tt0003404	movie	The Star of India	1913	40
tt0003405	short	Starving for Love	1913	\N
tt0003406	movie	Statistinnen des Lebens	1913	\N
tt0003407	short	The Stigma	1913	\N
tt0003408	short	The Still Voice	1913	\N
tt0003409	short	The Stolen Bride	1913	\N
tt0003410	short	The Stolen Loaf	1913	\N
tt0003411	short	The Stolen Moccasins	1913	10
tt0003412	short	The Stolen Purse	1913	\N
tt0003413	short	The Stolen Treaty	1913	\N
tt0003414	movie	The Stranglers of Paris	1913	\N
tt0003416	short	Strictly Business	1913	\N
tt0003417	short	A Strong Revenge	1913	10
tt0003418	short	The Struggle	1913	24
tt0003419	movie	The Student of Prague	1913	83
tt0003420	short	A Substitute for Peroxide	1913	\N
tt0003421	short	The Subway	1913	\N
tt0003422	short	The Sultan's Harem	1913	\N
tt0003423	movie	Die Sumpfblume	1913	53
tt0003424	short	Suspense	1913	10
tt0003425	short	The Swan Girl	1913	\N
tt0003426	short	A Sweet Deception	1913	\N
tt0003427	short	The Switch Tower	1913	11
tt0003428	short	The Taming of Texas Pete	1913	10
tt0003429	short	A Tammany Boarder	1913	\N
tt0003430	short	A Tangled Affair	1913	\N
tt0003431	movie	Die Tangokönigin	1913	60
tt0003432	short	Tapped Wires	1913	\N
tt0003433	short	The Tattoo Mark	1914	\N
tt0003434	short	The Tattooed Arm	1913	\N
tt0003436	short	The Telephone Girl and the Lady	1913	17
tt0003437	short	The Telltale Light	1913	\N
tt0003438	movie	Ten Nights in a Barroom	1913	\N
tt0003439	short	The Tender Hearted Boy	1913	10
tt0003440	short	A Tender-Hearted Crook	1913	\N
tt0003441	movie	The Terrible Vengeance	1913	\N
tt0003442	movie	Tess of the D'Urbervilles	1913	\N
tt0003443	short	That Crying Baby	1913	\N
tt0003444	short	That Other Girl	1913	\N
tt0003445	short	Thaw and the Lasso	1913	\N
tt0003446	short	Thaw and the Spider	1913	\N
tt0003447	short	Their Husbands	1913	\N
tt0003448	short	Their Stepmother	1913	\N
tt0003449	movie	The Third Degree	1913	\N
tt0003450	short	The Thirteenth Man	1913	\N
tt0003451	short	Thor, Lord of the Jungles	1913	28
tt0003452	short	Those Good Old Days	1913	\N
tt0003453	short	Those Little Flowers	1913	\N
tt0003454	short	Three Friends	1913	17
tt0003455	short	The Three Gamblers	1913	\N
tt0003456	movie	Through Fire and Air	1913	\N
tt0003457	short	The Tide of Destiny	1913	\N
tt0003458	short	The Tie of the Blood	1913	\N
tt0003459	short	The Tiger	1913	10
tt0003460	short	A Timely Interception	1913	17
tt0003461	short	Tobias Wants Out	1913	\N
tt0003462	short	The Toll Gate Raiders	1912	\N
tt0003463	short	The Toll of the Marshes	1913	\N
tt0003464	movie	The Tonopah Stampede for Gold	1913	\N
tt0003465	movie	Tonto de la huerta	1913	\N
tt0003466	short	Tony, the Fiddler	1913	\N
tt0003467	short	Toodleums	1913	\N
tt0003468	short	Toplitsky and Company	1913	10
tt0003469	movie	Tortures Within Prison Walls	1913	\N
tt0003470	movie	A Tourada dos Casimiros	1913	\N
tt0003471	movie	Traffic in Souls	1913	88
tt0003472	movie	Trampa y cartón	1913	\N
tt0003473	short	The Translation of a Savage	1913	\N
tt0003474	short	The Trap	1913	\N
tt0003475	short	Trapped in a Forest Fire	1913	\N
tt0003476	short	A Treacherous Shot	1913	\N
tt0003477	short	The Treasure of Desert Isle	1913	\N
tt0003478	short	A True Believer	1913	\N
tt0003479	short	True Chivalry	1913	\N
tt0003480	short	A Tudor Princess	1913	\N
tt0003481	short	The Turning Point	1913	\N
tt0003482	short	Two Lunatics	1913	\N
tt0003483	short	Two Men and a Woman	1913	\N
tt0003484	short	Two Men of the Desert	1913	17
tt0003485	short	The Two Presidents	1913	\N
tt0003486	short	The Two Suffragettes	1913	\N
tt0003487	short	The Two Widows	1913	\N
tt0003488	short	Two's Company, Three's a Crowd	1913	\N
tt0003489	movie	The Last Days of Pompeii	1913	107
tt0003490	short	Uncle Sam and His Suit	1913	\N
tt0003491	short	Under the Daisies; or, As a Tale That Is Told	1913	\N
tt0003492	short	Under the Shadow of the Law	1913	\N
tt0003493	movie	Ungarische Rhapsodie	1913	\N
tt0003494	short	Universal Trade Marks	1913	\N
tt0003495	short	An Unseen Terror	1913	\N
tt0003496	short	Until the Sea...	1913	10
tt0003497	short	The Unwelcome Guest	1913	17
tt0003498	short	An Unwritten Chapter	1913	\N
tt0003499	short	The Vampire	1913	38
tt0003500	short	Vampyren	1913	43
tt0003501	short	The Veiled Lady	1913	\N
tt0003502	movie	A Venetian Night	1914	52
tt0003503	short	The Vengeance of Galora	1913	10
tt0003504	movie	Der Verführte	1913	54
tt0003505	short	Via Cabaret	1913	\N
tt0003506	movie	The Vicar of Wakefield	1913	\N
tt0003507	movie	The Vicar of Wakefield	1913	\N
tt0003508	movie	Victory	1913	\N
tt0003509	short	A Virginia Feud	1913	\N
tt0003510	movie	Volunteer Organist	1913	\N
tt0003511	movie	The Vortex of Fate	1913	\N
tt0003512	short	The Voyage of the Bourrichon Family	1913	15
tt0003513	short	Waifs	1914	\N
tt0003514	short	The Waiters' Picnic	1913	\N
tt0003515	short	The Wall of Money	1913	\N
tt0003516	short	The Wanderer	1913	17
tt0003517	short	Wanted, a Strong Hand	1913	\N
tt0003518	short	War in Turkey	1913	\N
tt0003519	short	The Way of a Mother	1913	\N
tt0003520	short	The Ways of Fate	1913	10
tt0003521	short	The Web	1913	\N
tt0003522	short	The Wedding Gown	1913	\N
tt0003523	short	A Welcome Intruder	1913	17
tt0003524	short	A Welded Friendship	1913	\N
tt0003525	short	The Well	1913	\N
tt0003526	short	The Werewolf	1913	18
tt0003527	short	Whadya Mean You're Contended	1913	\N
tt0003528	short	What Papa Got	1913	\N
tt0003529	short	The Wheels of Destiny	1913	30
tt0003530	short	When Dreams Come True	1913	\N
tt0003531	short	When Duty Calls	1913	\N
tt0003532	short	When Greek Meets Greek	1913	\N
tt0003533	short	When Jim Returned	1913	\N
tt0003534	short	When Love Is Young	1913	\N
tt0003535	short	When Luck Changes	1913	10
tt0003536	short	When Mary Grew Up	1913	15
tt0003537	short	When Soul Meets Soul	1913	\N
tt0003538	short	When Women Go on the Warpath; or, Why Jonesville Went Dry	1913	\N
tt0003539	short	När larmklockan ljuder	1913	22
tt0003540	short	When the Earth Trembled	1913	42
tt0003541	short	When the Right Man Comes Along	1913	\N
tt0003542	short	Where Charity Begins	1913	\N
tt0003543	short	A Whiff of Onion	1913	\N
tt0003544	short	While John Bolt Slept	1913	\N
tt0003545	movie	Who Will Marry Mary?	1913	\N
tt0003546	short	Who Is in the Box?	1913	\N
tt0003547	short	Who Is the Goat?	1913	\N
tt0003548	short	Why I Am Here	1913	10
tt0003549	short	The Widow's Kids	1913	\N
tt0003550	short	The Widow's Suitors	1913	\N
tt0003551	short	A Wild Ride	1913	\N
tt0003552	short	Will Power	1913	\N
tt0003553	short	A Will and a Way	1913	\N
tt0003554	short	The Will of the People	1913	\N
tt0003555	short	Willie's Great Scheme	1913	\N
tt0003556	short	Wilson and the Broom	1913	\N
tt0003557	short	Wilson and the Hats	1913	\N
tt0003558	short	Wilson and the Tariffs	1913	\N
tt0003559	short	Wilson's Row Boat	1913	\N
tt0003560	short	A Wise Old Elephant	1913	\N
tt0003561	movie	With General Pancho Villa in Mexico	1913	\N
tt0003562	short	With Her Rival's Help	1913	\N
tt0003563	short	With Love's Eyes	1913	\N
tt0003564	short	With the Eyes of the Blind	1913	\N
tt0003565	movie	Where Is Coletti?	1913	86
tt0003566	short	The Woman Haters	1913	\N
tt0003567	short	Women and War	1913	20
tt0003568	short	The Woman and the Law	1913	\N
tt0003569	short	A Woman in the Ultimate	1913	10
tt0003570	short	A Woman's Revenge	1913	\N
tt0003571	short	Woman: Past and Present	1913	\N
tt0003572	short	The Wood Nymph	1912	\N
tt0003573	short	A Woodland Paradise	1913	\N
tt0003574	short	The Wordless Message	1913	\N
tt0003575	short	The Worker	1913	\N
tt0003576	movie	The Wreck	1913	48
tt0003577	short	The Wrong Bottle	1913	\N
tt0003578	short	The Yaqui Cur	1913	33
tt0003579	short	The Young Mrs. Eames	1913	\N
tt0003580	short	Youth and Jealousy	1913	\N
tt0003581	short	Zaragoza y sus monumentos	1913	10
tt0003582	short	Zuzu, the Band Leader	1913	\N
tt0003583	short	Äktenskapsbyrån	1913	20
tt0003584	movie	The $5, 000, 000 Counterfeiting Plot	1914	\N
tt0003585	short	'Cross the Mexican Line	1914	\N
tt0003586	short	'Midst Woodland Shadows	1914	\N
tt0003587	movie	'Round the World in 80 Days	1914	\N
tt0003588	short	'Twas the Night Before Christmas	1914	\N
tt0003589	movie	0-18 or A Message from the Sky	1914	\N
tt0003590	movie	A 300 éves ember	1914	\N
tt0003591	short	Absinthe	1914	40
tt0003592	short	The Accomplished Mrs. Thompson	1914	\N
tt0003593	movie	Across America by Motor Car	1914	\N
tt0003594	short	Across the Court	1914	10
tt0003595	movie	Across the Pacific	1914	50
tt0003596	movie	The Active Life of Dolly of the Dailies	1914	170
tt0003597	movie	Adoptivkind	1914	\N
tt0003598	movie	The Adventures of Andy Clark	1914	\N
tt0003599	movie	The Adventures of Buffalo Bill	1917	\N
tt0003600	movie	The Adventures of Kitty Cobb	1914	\N
tt0003601	short	The Adventures of Pimple: Trilby	1914	\N
tt0003602	movie	The Adventures of a Diplomatic Freelance	1914	\N
tt0003603	short	An Affair for the Police	1914	\N
tt0003605	movie	After the Ball	1914	\N
tt0003606	movie	Aftermath	1914	\N
tt0003607	short	The Alarm	1914	\N
tt0003608	movie	El alcalde de Zalamea	1914	\N
tt0003609	movie	Alexandra	1914	\N
tt0003610	movie	Alexia o La niña del misterio	1916	\N
tt0003611	short	All at Sea	1914	\N
tt0003612	short	All's Well That Ends Well	1914	11
tt0003613	movie	Alone in New York	1914	\N
tt0003614	short	The Amateur Detective	1914	\N
tt0003615	short	Ambrose's First Falsehood	1914	11
tt0003616	short	Ambrose's Little Hatchet	1915	\N
tt0003617	movie	America	1914	\N
tt0003618	short	An American Citizen	1914	40
tt0003619	movie	Amigas siempre	1914	\N
tt0003620	short	Among the Mourners	1914	\N
tt0003621	short	Amor andaluz	1914	\N
tt0003622	movie	Love of Perdition	1914	\N
tt0003623	movie	Amor de pescadora	1914	\N
tt0003624	short	The Anglers	1914	\N
tt0003625	movie	Anna Karenina	1914	\N
tt0003626	short	Another Chance	1914	\N
tt0003627	short	Another Tale	1914	3
tt0003628	short	The Anti-Neurasthenic Trumpet	1914	\N
tt0003629	movie	Apuntes de la fiesta de la flor	1914	\N
tt0003630	movie	Golddigger	1914	\N
tt0003631	movie	Aristocracy	1914	\N
tt0003632	movie	Arme Eva	1916	63
tt0003633	short	Arms and the Gringo	1914	20
tt0003634	movie	As Ye Sow	1914	50
tt0003635	short	Ashes of Hope	1914	22
tt0003636	short	Ashes of the Past	1914	\N
tt0003637	movie	Assunta Spina	1915	72
tt0003638	short	At Dawn	1914	16
tt0003639	movie	At the Cross Roads	1914	\N
tt0003640	short	The Attic Above	1914	11
tt0003641	short	Auntie's Portrait	1915	12
tt0003642	short	The Availing Prayer	1914	10
tt0003643	movie	The Avenging Conscience: or 'Thou Shalt Not Kill'	1914	78
tt0003644	short	The Aviator Spy	1914	\N
tt0003645	short	Baby's Ride	1914	\N
tt0003646	short	A Bachelor's Love Story	1914	13
